,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
893,(-0.6704852628938416-0.255881527159208j),(-0.08976461180129533-0.05050855387214105j),(-0.03992833043010214-0.1008051442905002j),(-0.023906195589798833+0.028137785608541757j),(0.04918203201962151-0.044274830410528015j),(-0.2530074666690117-0.012045286046487066j),(-0.017658184111110274-0.1580583236699409j),(-0.1233171735023876-0.11012369434268504j),(-0.08235518929685129-0.02899497511690339j),(-0.1161091804562756+0.23486286167542736j),(-0.06268769506292676-0.08939559862831689j),(-0.34995965734654866-0.38972722194522197j),(-0.1760474166716759-0.04822797981576269j),(-0.1632280915022129-0.22914071035318326j),(-0.13831040184031443-0.057544164827262614j),(-0.24646663533322646-0.285386265187391j),(-0.2432815249078354-0.12857971978768035j),(-0.24002313631194822-0.0013140994024629152j),(-0.2210263141939399+0.019312066299399463j),(-0.33061582118705113-0.1264845860169034j),(-0.4275809152822861+0.09614507196597939j),(-0.32220804784498225+0.13182624884361463j),(-0.1785099419240323-0.14038439409152972j),(-0.7000133024016849-0.44292657074342356j),(-0.505084729394701-0.1422870654918783j),(-0.043266129556329636+0.39725243336286453j),(-0.6818391523924456+0.21295298629868858j),(-4.687144133462024+1.279684077519981j)
894,(-0.717767540829874-0.3441365971384454j),(-0.20480743008868105-0.12023280118694221j),(-0.07751102364342304-0.07258622068869759j),(-0.12481772566510607-0.03445788709145155j),(-0.248199790312173-0.33369077806306346j),(0.333011198207596+0.12651337479922578j),(-0.19430058601372024-0.07446362633836175j),(-0.18954518494234032+0.06068760798666193j),(-0.10758836708841359-0.05186900225107833j),(-0.1601295150473786+0.16528510662584006j),(-0.2897670690362693-0.10647628677632844j),(0.10446002235305726-0.3006787852997763j),(-0.10443672882977255-0.013398436176475738j),(-0.17547414533727568-0.12261106371958298j),(-0.09762140952163638-0.12267790241614177j),(-0.42667917734773614-0.522647887596379j),(-0.1947107639803735-0.38938095956813606j),(-0.27027242379701755-0.09718144601594084j),(0.11492969498539515-0.050554015825629954j),(-0.1969744109462212-0.055390025803640774j),(-0.04209754929035991-0.313665900980123j),(-0.3880216706420871-0.08709186006453114j),(0.14244150001660857-0.33578625162931247j),(-0.5458717781891635-0.33049049859132035j),(-0.34083718382291284-0.20654237310599563j),(-2.054325178420064+0.23949537695298978j),(-0.8414919708665024-0.1400428357565571j),(-3.036417564593699+3.3755012833691524j)
895,(-0.810646082470187-0.44433261011240655j),(-0.13606358502162963+0.06436804292517005j),(-0.06667261268269975-0.10376741259002896j),(-0.024074350727710515-0.034319030117864316j),(-0.33711572001805284-0.2534178664672235j),(-0.08119503160921022+0.25452804875315327j),(-0.14641025271461408-0.20372151086154142j),(-0.11709048279731249-0.04808561574145185j),(-0.11617824129330578-0.009102139483372539j),(-0.176562124693012+0.19338790097277297j),(-0.1485226766297888-0.4002622658905735j),(0.10094425785273156-0.2612983185046368j),(-0.237763633710393-0.07430309574277542j),(-0.12365791194693733+0.036898000793165256j),(-0.27196220838201307-0.22917932158600685j),(-0.3248356885028257-0.4012947784922522j),(-0.216924789485584-0.30041479084200096j),(-0.1901443744999667-0.2551973953059429j),(-0.019178832243032472+0.09687342292212868j),(-0.14658229877166262-0.15928488329282806j),(-0.17659707744091455+0.014189901653935875j),(-0.4454627314173861-0.10989016768505507j),(0.2873615295592027-0.2391755244647058j),(-0.3890349673302966-0.4734499235219568j),(-0.5729793092927088-0.28138942994987676j),(-1.6829037402346243+0.6368911650988429j),(-0.9572220226561162-0.21890408730241068j),(2.4256485266086076+2.249798469038306j)
896,(-0.6810100855855699-0.3519274604332113j),(-0.005049951056363124+0.009135669476516391j),(-0.11328866003770649-0.07925821115042461j),(-0.0024745604695642115+0.0001993611115546798j),(-0.5380497930657019+0.07323873172579982j),(-0.3003021473532341-0.19359932387940038j),(-0.12455908484684142-0.12371042419013328j),(-0.12070507058365129+0.03290863138110501j),(-0.05707199976173773-0.05895038225319275j),(-0.194807367552374+0.28455376887133493j),(-0.060770676453172544+0.15527576226806028j),(-0.33215004080836447-0.10839579195646877j),(-0.16324950207228964-0.07031016390622788j),(-0.4240800082359441-0.22677442633075984j),(-0.14122967892995408-0.1901362732897766j),(-0.4474322378817792-0.03478184743992026j),(-0.14444309434104433+0.17147574819543465j),(-0.04884339530351104-0.1607968985972j),(-0.4092926417012551+0.05896776720870929j),(-0.2776482286018891-0.17472067563130475j),(-0.7425511246042649+0.419586436084955j),(-0.3595315945610002-0.19248005582139363j),(-0.4644040663321633+0.004387422706783618j),(-0.4069354313340872-0.4222586408359082j),(-0.6170309391609058-0.3649055464109033j),(-1.305981456218978-0.888371059835637j),(-0.7673402874288208-0.27709365054537294j),(1.423049864387164-1.8602547367830187j)
897,(-0.6925506062459464-0.4302003656221265j),(-0.05850780275748834-0.039864994031568735j),(-0.051762005692301896-0.049308175858773284j),(-0.04700852687918797-0.046226814199269516j),(-0.10908392516458071+0.1470141720343734j),(-0.01996582353635643-0.4502976890092879j),(-0.23789261718955626-0.05969760484090299j),(-0.16911892492299954-0.05613185652378165j),(-0.12738247624236695-0.06505883350121963j),(-0.20888270222047992+0.16716986858868652j),(-0.2617247824588545+0.07877439793275988j),(-0.30668642134989216+0.1401640917930973j),(-0.1407155823344054-0.009591257574768234j),(-0.029386057529209857-0.11265346641401681j),(-0.0784866371820198-0.11651523957571594j),(-0.552511940532576-0.1870351284694544j),(-0.2596044207015029-0.11494889629704537j),(-0.06468067414085958-0.1700671611044892j),(0.09523948854499067-0.08182785699764823j),(-0.08723066495630473-0.01768779252386141j),(0.7244819580927224-0.22110841473831103j),(-0.3170378815424065-0.002121918871139538j),(-0.7772284140408698-0.482995779402787j),(-0.37312441259892876-0.5254666551416431j),(-0.5735394510188804-0.3576079831360853j),(-0.17843197445568915+0.06583948986553548j),(-0.7656181687849593-0.42380632689949294j),(-0.05672713521676535-2.2621057362569097j)
898,(-0.7499807070154686-0.3905096879255149j),(-0.10918108978597879-0.026754156396076593j),(-0.046466763718652486-0.06956329465465239j),(-0.038123471309501916-0.08048294082070342j),(-0.24411343848543832-0.16308266596220877j),(-0.5216863218372824+0.1421293483244595j),(-0.07914641266554934+0.008924443091962471j),(-0.08763109125267962-0.06743072858781962j),(-0.13450197407759562-0.09283029385978994j),(-0.16033948488066543+0.17960943336877186j),(-0.34370612569844644+0.03792871520542407j),(-0.29396800556360103-0.002213119046731747j),(-0.13462506384959-0.035017311171607626j),(0.08326511696566705-0.21708343115654608j),(-0.32859907787697695-0.001364294058835767j),(-0.42419042540521024-0.05034015402496342j),(-0.11500482121610427-0.21346500461135648j),(-0.35866510755061315+0.0028552945681442044j),(-0.08864992572224886-0.16159344887499236j),(-0.2391237032146892-0.08942355238276277j),(-0.3086079450276879+0.3508677333302728j),(-0.1389680572282711+0.1295021297271083j),(-0.7103828590107153-0.28419526540560897j),(-0.14277087138627814-0.47047268833029987j),(-0.14520016733948227-0.43358330080901725j),(1.2174008175436697+0.3610308689906575j),(-0.7338445808459507-0.5147485380524882j),(1.8208067208094365-0.21904846227264713j)
899,(-0.7501886736232801-0.40710155297963374j),(-0.04263303818028431-0.11363389010088766j),(-0.11276297816334167-0.04975169327029586j),(-0.007088406294061133-0.04865698727619614j),(0.11244536541878038-0.25442062712833047j),(0.11298674616684985+0.19747109301999077j),(-0.0971824708914625-0.04959615870924434j),(-0.006430401159069753-0.0906774411995358j),(-0.07301964275681799-0.03163277092436751j),(-0.14161396568368778+0.1712237960551486j),(0.05544360039906187+0.22121122324130144j),(-0.5136460158705244+0.008214727462417767j),(-0.1033135129972154-0.05058605757295588j),(-0.1527620399930263-0.3486855036594536j),(-0.1575442341666661-0.04865467260789125j),(-0.3992063643274505+0.12626971059733097j),(-0.31572204475847143-0.12685848533855082j),(-0.2871437768355317-0.1599280436913126j),(-0.05471147682132802-0.4777912808010949j),(-0.13144341604373277-0.07987309456068245j),(-0.08212687747635766-0.7725739512128197j),(-0.10101059879472699+0.13189846222103635j),(-0.22155589347095492-0.33236917698612756j),(-0.5755405559730812-0.24096092717408246j),(-0.5533138654448816-0.12606040408633498j),(-1.9826795071085657+0.8524276567903851j),(-0.7092963392237961-0.08027411397011909j),(-1.684539137563853-4.2428216413336175j)
900,(-0.65601842018538-0.3428444165195023j),(-0.09971619385824079+0.12556278178414332j),(-0.08169436182919439-0.11671553421881563j),(-0.05848903999295193-0.013316696134194067j),(0.1742121090638547-0.20578641162619266j),(-0.22595278953640052+0.11001077711604747j),(-0.15142608795562076-0.0752367231370335j),(-0.044040067022435674-0.1812244284508714j),(-0.1489571923542195+0.029977717381478003j),(-0.24985146771872008+0.24153143092105558j),(-0.2063930390241014+0.026905803901679067j),(-0.2761048566456851-0.7393937510085109j),(-0.1011116905500013-0.038454781308101864j),(-0.3681322106868499-0.15347431808069908j),(-0.23541088161584592+0.0172782857960587j),(-0.3869921293024764-0.03187743722973793j),(-0.13539990939628782-0.3095627577839025j),(-0.0588286194589337-0.08044409412455188j),(-0.10616566076843124-0.13428582372066575j),(-0.14572594481244164-0.07229312146861899j),(-0.06575837350832-0.3097539007233119j),(-0.032193521886780437-0.15848623274636814j),(-0.5828363305745029+0.3575084375793261j),(-0.4605109118043579-0.29457239142203195j),(-0.7074816584291459+0.014262509496532882j),(-1.1582198379999358-1.3504236719196856j),(-0.6929555167522617-0.06466184421217971j),(-0.9415828845708301-5.2878222057429305j)
901,(-0.6547149482110917-0.4211755489645321j),(-0.21828259270003944+0.12534879327145151j),(0.006180917204940363-0.08514060813396959j),(-0.03572215241417175+0.003657379554328114j),(-0.08881739388699138+0.3008471649936262j),(-0.27483005642332703+0.08296726386142363j),(-0.09051940733654623+0.07200967648306753j),(-0.13493691328866014-0.07597330991137521j),(-0.1853506304198136-0.1286366297029296j),(-0.0993845930464655+0.26806519901709575j),(-0.05776884095982089+0.07065709475482498j),(-0.1018938917411263-0.36380509254752386j),(-0.10778827448862756-0.07638398781832743j),(-0.3300484564907987-0.10652777627535721j),(-0.003989828770459764+0.04414627929612759j),(-0.4892310660177021+0.10540454925921056j),(-0.19989492317159813-0.0865398617123384j),(-0.15344494812226928+0.01680571745860639j),(-0.24387363847398452-0.22829615837791262j),(-0.3184127102993202-0.13618090736708516j),(-0.08557135081423158-0.2360558920445954j),(0.030805278482646647+0.04952678737814125j),(0.10153191338325337-0.07151847220341127j),(-0.32542498867252223-0.2685087224690125j),(-0.5954720220236561-0.4788092484290334j),(0.573833214305304+1.307154539773411j),(-1.0166611399989423-0.4704080232339057j),(-0.9401868708761327-2.3523757989109666j)
902,(-0.6867535277678924-0.345199649403227j),(-0.17433076431411895+0.01236292485686512j),(-0.028037661735622818-0.13999244461015375j),(-0.10326401351883753-0.035432350398603936j),(-0.14852006558259373+0.020336667791713173j),(0.24312151067338786+0.11393820966713758j),(-0.24856043521328855-0.015050012277342187j),(-0.0774134018471067+0.011037024509147012j),(-0.12244846521180268-0.031521505156047847j),(-0.1339242673763617+0.2561144399569583j),(-0.49495136678789514-0.12568033649507868j),(-0.3699069906595946+0.25414178188528547j),(-0.11034186530860766-0.1401223002898007j),(-0.06409471621179966-0.4148717896472902j),(-0.16080870914529086-0.18930852549857605j),(-0.6136144638615346-0.6424439460990179j),(-0.3049046296422007-0.33052732589528255j),(-0.15722384944853118-0.22783939586878438j),(0.06680007225044611-0.03300671472640998j),(-0.2599665850554326-0.06636219330569387j),(-0.41779215727804686-0.1892015360830948j),(-0.23597110360694756+0.15427989819944654j),(-0.12858479516201565-0.1650393165596272j),(-0.5411287848404597-0.3111250532193135j),(-0.5002089808834028-0.00014310249856876395j),(0.21403372153532346-0.07447890840328336j),(-1.0124567950320853-0.5786332978209571j),(0.5257349170691685-0.5525121003003265j)
903,(-0.6843222921734609-0.44577305870663514j),(-0.16181023485828044-0.1338689927108246j),(-0.050904218492853454-0.08600320196491952j),(-0.08095629154433567-0.06802786183090874j),(-0.21160948481697606-0.1540613312284133j),(-0.021046438942026385-0.2351029680895584j),(-0.018463502850862037+0.02144789776412123j),(-0.05059833707636681-0.0662770337393713j),(-0.12245669856730498-0.04159412032582796j),(-0.2716773642943996+0.20905108802794298j),(-0.09249673846677241-0.10651178236654624j),(0.2589530116901341+0.024180016052371467j),(-0.16066374337487846-0.15411400812084214j),(-0.14188221297672052-0.03240376559612502j),(-0.292062182368517-0.20603270841530608j),(-0.46368924581307563+0.05546638309135226j),(-0.3114542741929465-0.05431529948116153j),(-0.16378893537492512-0.1313343696532266j),(-0.3643751387070309-0.4003196325660458j),(-0.20671886153372537-0.21519800637352257j),(-0.19597207049069612-0.03966549370403618j),(-0.0319960182425393+0.0003561147893677962j),(0.0102365221763682-0.3011177382261297j),(-0.3938838776163036-0.4607228884828201j),(-0.495202801497193-0.4870096994616639j),(-0.6443379517369999-1.2141071659803646j),(-0.6989836909920187-0.13733715569992194j),(-0.9195597846548907+0.6473551932879623j)
904,(-0.7411213842406339-0.4116987039994241j),(-0.10647585499362346-0.014362603308462013j),(-0.030475384573788646-0.11215979546866314j),(-0.03809214353079675-0.06263566346819237j),(-0.0686591017867603-0.2888534288911228j),(-0.2691574322555884+0.10959141526564448j),(-0.17565924370716027-0.05211776473762101j),(-0.054891131818750855-0.19211108407951502j),(-0.0904221311589479-0.0967070535743451j),(-0.19601633933258028+0.2028239768281536j),(-0.32483593872538213-0.17089366693081648j),(0.3310346584419367-0.38179750744119245j),(-0.262317245513995-0.055423658417003384j),(-0.034344485960660996+0.046974261765859705j),(-0.0789845938061616-0.16406904940430508j),(-0.23715541327537346-0.22175482232719956j),(-0.14344251759739746-0.07974095703417866j),(-0.26576920895343503-0.1640589062768298j),(-0.007502109826622797-0.35555919803364217j),(-0.1707213099111141-0.11397618921258937j),(-0.7910815762318972-0.3532326313623447j),(-0.03222888201633094+0.13842351258126434j),(-0.011531654089927531+0.2714783421640335j),(-0.3630875885825642-0.12608035719793592j),(-0.508613810444059-0.22871156472774007j),(-0.7044094708877928-0.36173337318785903j),(-1.0042223483886545-0.24964568849366722j),(1.3284277242124392+0.004890399005674998j)
905,(-0.7140892921743381-0.3678097615278616j),(-0.0689978179018179-0.0810895109761485j),(-0.02887840715786891-0.04247009709968682j),(-0.014596444467943438+0.043858933756107256j),(0.07600664200640755+0.3311201114471204j),(-0.1444568582462713-0.21914708430001578j),(-0.13376278896059762-0.0025110622502248574j),(-0.12517017201249017-0.06667262432741661j),(-0.06425685565149471-0.04984941260180826j),(-0.22945104623134865+0.21443215330631982j),(-0.1746377809272145-0.2584445609224222j),(-0.4027449482181137-0.11702879562013584j),(-0.2731347422785471-0.04206959294832082j),(0.22187753952578088-0.1793622586590223j),(-0.29143720386606564-0.27113344463423417j),(-0.6647887855526983-0.2841778952711875j),(-0.1612938471335373-0.09080804088618152j),(-0.25221060330430056-0.16364110155003614j),(-0.49574684665901425+0.2828495734935494j),(-0.12188359722216348-0.12808172540433962j),(-0.5132624566833789-0.01311752783860357j),(0.21574332455308265+0.030917067828864178j),(0.12547327753161572+0.18597702608272437j),(-0.3864310067987019-0.196535996775211j),(-0.7014322722641965+0.31078165871666785j),(-2.647216193816581+0.24510650336079096j),(-0.9658966861861507-0.6034878229559769j),(2.3085653492260554-0.3767334843110177j)
906,(-0.7206407409374598-0.30871213055516195j),(-0.08836485715860755-0.0368196732512873j),(-0.037199571874047585-0.09524230727920836j),(-0.0423879469902903-0.025980016382265776j),(-0.5900225087969492+0.330890982230117j),(-0.14398193639678675+0.1131802298042894j),(-0.02036995207825191-0.10554160273847742j),(-0.06924864086732217-0.19024629356650855j),(-0.10209688154556333+0.0678131683729799j),(-0.1937663124540776+0.18344000470556365j),(-0.25047678876359625+0.004152653234729866j),(-0.48432092688075046-0.3724245063235509j),(-0.06842364472210517-0.06358147377706402j),(-0.21284428877261327+0.3442028315293686j),(-0.14312830708423252-0.266239102780388j),(-0.3971078208515371+0.132812863459297j),(-0.22918989289243083-0.06779472503541167j),(-0.21257586223738717-0.0712428569323495j),(-0.3415569832624524-0.07240084588900755j),(-0.25549953162138883-0.085225598557489j),(-0.4306807425591651+0.16987903041720032j),(-0.10731453304118768-0.20107047293152225j),(-0.45296539565841665+0.35544718774172485j),(-0.256574464836753-0.26716099641761043j),(-0.5711509335199929-0.5491277666865217j),(-0.1357649528048887-1.4298027439459176j),(-0.7026021751144942-0.3602510793398526j),(1.3322886384591541-1.8429074203573665j)
907,(-0.7200099842974204-0.33993535135349445j),(-0.1982745313194312-0.013898110588475796j),(-0.06140389693141594-0.06747826205382601j),(-0.06321979591408446-0.03139358104523721j),(-0.06392631374908567+0.04650890920512557j),(0.06023425406103513+0.1421515964949989j),(-0.17747388157936048+0.05522631723619833j),(-0.09827174622506461+0.05533147892360499j),(-0.1403559418812128-0.01725173825452261j),(-0.1194615820500985+0.21522182659758188j),(-0.1696584989301971+0.07447175583062088j),(-0.18490631141008057-0.05050842916701682j),(-0.2401316317129307-0.0499155984168555j),(-0.2478522589605911+0.10262676249583293j),(-0.12625751027687496-0.17021092163420593j),(-0.36888702639241666-0.14738537052447007j),(-0.20009925144076557-0.2304557289982311j),(-0.23990996034786116-0.20498826632204933j),(0.1286190481211522+0.12750611669040887j),(-0.23438231274232427-0.15737604843491j),(-0.225872658521935+0.066472520890996j),(-0.7089028769386451+0.185811088609753j),(-0.43645934634230704+0.012179000445635604j),(-0.3143264403075253-0.023584680820294034j),(-0.6177806735168418-0.3645516034024513j),(-0.2508329132057853-0.17287473691443597j),(-0.6785868412803633-0.556508616343982j),(-2.6095147525498428-0.7964385743058325j)
